code,year,value,inicator
KIR,2008,64.83,DM_LIFE_EXP: Life expectancy
KIR,2009,64.89,DM_LIFE_EXP: Life expectancy
KIR,2010,65.02,DM_LIFE_EXP: Life expectancy
KIR,2011,65.19,DM_LIFE_EXP: Life expectancy
KIR,2012,65.38,DM_LIFE_EXP: Life expectancy
KIR,2013,65.59,DM_LIFE_EXP: Life expectancy
KIR,2014,65.81,DM_LIFE_EXP: Life expectancy
KIR,2015,66.06,DM_LIFE_EXP: Life expectancy
KIR,2016,66.33,DM_LIFE_EXP: Life expectancy
KIR,2017,66.60,DM_LIFE_EXP: Life expectancy
KIR,2018,66.85,DM_LIFE_EXP: Life expectancy
KIR,2019,67.15,DM_LIFE_EXP: Life expectancy
KIR,2020,67.27,DM_LIFE_EXP: Life expectancy
KIR,2021,67.42,DM_LIFE_EXP: Life expectancy
KIR,1970,57.44,DM_POP_TOT: Total population
KIR,1971,58.54,DM_POP_TOT: Total population
KIR,1972,59.61,DM_POP_TOT: Total population
KIR,1973,60.60,DM_POP_TOT: Total population
KIR,1974,60.95,DM_POP_TOT: Total population
KIR,1975,60.68,DM_POP_TOT: Total population
KIR,1976,60.31,DM_POP_TOT: Total population
KIR,1977,59.89,DM_POP_TOT: Total population
KIR,1978,59.47,DM_POP_TOT: Total population
KIR,1979,59.78,DM_POP_TOT: Total population
KIR,1980,60.81,DM_POP_TOT: Total population
KIR,1981,61.88,DM_POP_TOT: Total population
KIR,1982,62.98,DM_POP_TOT: Total population
KIR,1983,64.12,DM_POP_TOT: Total population
KIR,1984,65.34,DM_POP_TOT: Total population
KIR,1985,66.71,DM_POP_TOT: Total population
KIR,1986,68.27,DM_POP_TOT: Total population
KIR,1987,69.95,DM_POP_TOT: Total population
KIR,1988,71.68,DM_POP_TOT: Total population
KIR,1989,73.44,DM_POP_TOT: Total population
KIR,1990,75.12,DM_POP_TOT: Total population
KIR,1991,76.61,DM_POP_TOT: Total population
KIR,1992,77.90,DM_POP_TOT: Total population
KIR,1993,79.09,DM_POP_TOT: Total population
KIR,1994,80.26,DM_POP_TOT: Total population
KIR,1995,81.48,DM_POP_TOT: Total population
KIR,1996,82.83,DM_POP_TOT: Total population
KIR,1997,84.31,DM_POP_TOT: Total population
KIR,1998,85.80,DM_POP_TOT: Total population
KIR,1999,87.29,DM_POP_TOT: Total population
KIR,2000,88.83,DM_POP_TOT: Total population
KIR,2001,90.53,DM_POP_TOT: Total population
KIR,2002,92.40,DM_POP_TOT: Total population
KIR,2003,94.30,DM_POP_TOT: Total population
KIR,2004,96.22,DM_POP_TOT: Total population
KIR,2005,98.16,DM_POP_TOT: Total population
KIR,2006,100.08,DM_POP_TOT: Total population
KIR,2007,102.00,DM_POP_TOT: Total population
KIR,2008,103.97,DM_POP_TOT: Total population
KIR,2009,106.00,DM_POP_TOT: Total population
KIR,2010,108.00,DM_POP_TOT: Total population
KIR,2011,109.87,DM_POP_TOT: Total population
KIR,2012,111.62,DM_POP_TOT: Total population
KIR,2013,113.31,DM_POP_TOT: Total population
KIR,2014,114.99,DM_POP_TOT: Total population
KIR,2015,116.71,DM_POP_TOT: Total population
KIR,2016,118.51,DM_POP_TOT: Total population
KIR,2017,120.36,DM_POP_TOT: Total population
KIR,2018,122.26,DM_POP_TOT: Total population
KIR,2019,124.24,DM_POP_TOT: Total population
KIR,2020,126.46,DM_POP_TOT: Total population
KIR,2021,128.87,DM_POP_TOT: Total population
KIR,2018,9.25,ECON_GVT_HLTH_EXP_PTGDP: government expenditure on health (% GDP)
KIR,2019,94.09,ED_CR_L1: Completion rate for children of primary school age
KIR,2019,78.10,ED_CR_L2: Completion rate for adolescents of lower secondary school age
KIR,1975,0.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1976,0.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1977,0.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1978,0.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1979,0.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1980,0.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1981,0.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1982,0.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1983,0.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1984,0.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1985,0.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1986,0.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1987,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1988,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1989,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1990,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1991,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1992,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1993,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1994,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1995,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1996,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1997,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1998,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,1999,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2000,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2001,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2002,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2003,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2004,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2005,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2006,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2007,0.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2008,0.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2009,0.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2010,0.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2011,0.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2012,0.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2013,0.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2014,0.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2015,0.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2016,0.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
KIR,2019,1655.08,SPP_GDPPC: GDP per capita (current US$)
XKX,1985,147.60,CME_MRY0T4: Under-five mortality rate
XKX,1986,137.39,CME_MRY0T4: Under-five mortality rate
XKX,1987,128.32,CME_MRY0T4: Under-five mortality rate
XKX,1988,119.72,CME_MRY0T4: Under-five mortality rate
XKX,1989,111.79,CME_MRY0T4: Under-five mortality rate
XKX,1990,104.58,CME_MRY0T4: Under-five mortality rate
XKX,1991,97.68,CME_MRY0T4: Under-five mortality rate
XKX,1992,91.34,CME_MRY0T4: Under-five mortality rate
XKX,1993,85.21,CME_MRY0T4: Under-five mortality rate
XKX,1994,79.37,CME_MRY0T4: Under-five mortality rate
XKX,1995,73.77,CME_MRY0T4: Under-five mortality rate
XKX,1996,68.33,CME_MRY0T4: Under-five mortality rate
XKX,1997,63.11,CME_MRY0T4: Under-five mortality rate
XKX,1998,58.08,CME_MRY0T4: Under-five mortality rate
XKX,1999,53.33,CME_MRY0T4: Under-five mortality rate
XKX,2000,48.78,CME_MRY0T4: Under-five mortality rate
XKX,2001,44.54,CME_MRY0T4: Under-five mortality rate
XKX,2002,40.62,CME_MRY0T4: Under-five mortality rate
XKX,2003,37.03,CME_MRY0T4: Under-five mortality rate
XKX,2004,33.75,CME_MRY0T4: Under-five mortality rate
XKX,2005,30.81,CME_MRY0T4: Under-five mortality rate
XKX,2006,28.18,CME_MRY0T4: Under-five mortality rate
XKX,2007,25.82,CME_MRY0T4: Under-five mortality rate
XKX,2008,23.75,CME_MRY0T4: Under-five mortality rate
XKX,2009,21.88,CME_MRY0T4: Under-five mortality rate
XKX,2010,20.24,CME_MRY0T4: Under-five mortality rate
XKX,2011,18.77,CME_MRY0T4: Under-five mortality rate
XKX,2012,17.46,CME_MRY0T4: Under-five mortality rate
XKX,2013,16.32,CME_MRY0T4: Under-five mortality rate
XKX,2014,15.28,CME_MRY0T4: Under-five mortality rate
XKX,2015,14.35,CME_MRY0T4: Under-five mortality rate
XKX,2016,13.48,CME_MRY0T4: Under-five mortality rate
XKX,2017,12.64,CME_MRY0T4: Under-five mortality rate
XKX,2018,11.88,CME_MRY0T4: Under-five mortality rate
XKX,2019,11.16,CME_MRY0T4: Under-five mortality rate
XKX,2020,10.54,CME_MRY0T4: Under-five mortality rate
XKX,2021,9.98,CME_MRY0T4: Under-five mortality rate
XKX,1970,64.58,DM_LIFE_EXP: Life expectancy
XKX,1971,64.87,DM_LIFE_EXP: Life expectancy
XKX,1972,65.19,DM_LIFE_EXP: Life expectancy
XKX,1973,65.52,DM_LIFE_EXP: Life expectancy
XKX,1974,65.83,DM_LIFE_EXP: Life expectancy
XKX,1975,66.13,DM_LIFE_EXP: Life expectancy
XKX,1976,66.44,DM_LIFE_EXP: Life expectancy
XKX,1977,66.74,DM_LIFE_EXP: Life expectancy
XKX,1978,67.05,DM_LIFE_EXP: Life expectancy
XKX,1979,67.39,DM_LIFE_EXP: Life expectancy
XKX,1980,67.68,DM_LIFE_EXP: Life expectancy
XKX,1981,67.99,DM_LIFE_EXP: Life expectancy
XKX,1982,68.30,DM_LIFE_EXP: Life expectancy
XKX,1983,68.64,DM_LIFE_EXP: Life expectancy
XKX,1984,69.00,DM_LIFE_EXP: Life expectancy
XKX,1985,69.27,DM_LIFE_EXP: Life expectancy
XKX,1986,69.59,DM_LIFE_EXP: Life expectancy
XKX,1987,69.93,DM_LIFE_EXP: Life expectancy
XKX,1988,70.28,DM_LIFE_EXP: Life expectancy
XKX,1989,70.60,DM_LIFE_EXP: Life expectancy
XKX,1990,70.92,DM_LIFE_EXP: Life expectancy
XKX,1991,71.25,DM_LIFE_EXP: Life expectancy
XKX,1992,71.49,DM_LIFE_EXP: Life expectancy
XKX,1993,71.82,DM_LIFE_EXP: Life expectancy
XKX,1994,72.12,DM_LIFE_EXP: Life expectancy
XKX,1995,72.44,DM_LIFE_EXP: Life expectancy
XKX,1996,72.76,DM_LIFE_EXP: Life expectancy
XKX,1997,73.07,DM_LIFE_EXP: Life expectancy
XKX,1998,71.31,DM_LIFE_EXP: Life expectancy
XKX,1999,69.42,DM_LIFE_EXP: Life expectancy
XKX,2000,74.07,DM_LIFE_EXP: Life expectancy
XKX,2001,74.39,DM_LIFE_EXP: Life expectancy
XKX,2002,74.68,DM_LIFE_EXP: Life expectancy
XKX,2003,74.97,DM_LIFE_EXP: Life expectancy
XKX,2004,75.30,DM_LIFE_EXP: Life expectancy
XKX,2005,75.62,DM_LIFE_EXP: Life expectancy
XKX,2006,75.64,DM_LIFE_EXP: Life expectancy
XKX,2007,76.52,DM_LIFE_EXP: Life expectancy
XKX,2008,77.39,DM_LIFE_EXP: Life expectancy
XKX,2009,77.67,DM_LIFE_EXP: Life expectancy
XKX,2010,77.63,DM_LIFE_EXP: Life expectancy
XKX,2011,77.74,DM_LIFE_EXP: Life expectancy
XKX,2012,78.28,DM_LIFE_EXP: Life expectancy
XKX,2013,78.59,DM_LIFE_EXP: Life expectancy
XKX,2014,78.88,DM_LIFE_EXP: Life expectancy
XKX,2015,78.92,DM_LIFE_EXP: Life expectancy
XKX,2016,78.98,DM_LIFE_EXP: Life expectancy
XKX,2017,78.78,DM_LIFE_EXP: Life expectancy
XKX,2018,78.70,DM_LIFE_EXP: Life expectancy
XKX,2019,79.02,DM_LIFE_EXP: Life expectancy
XKX,2020,76.57,DM_LIFE_EXP: Life expectancy
XKX,2021,76.81,DM_LIFE_EXP: Life expectancy
XKX,1970,1238.24,DM_POP_TOT: Total population
XKX,1971,1267.63,DM_POP_TOT: Total population
XKX,1972,1300.79,DM_POP_TOT: Total population
XKX,1973,1335.43,DM_POP_TOT: Total population
XKX,1974,1370.86,DM_POP_TOT: Total population
XKX,1975,1406.89,DM_POP_TOT: Total population
XKX,1976,1443.49,DM_POP_TOT: Total population
XKX,1977,1480.32,DM_POP_TOT: Total population
XKX,1978,1516.21,DM_POP_TOT: Total population
XKX,1979,1551.61,DM_POP_TOT: Total population
XKX,1980,1589.39,DM_POP_TOT: Total population
XKX,1981,1627.82,DM_POP_TOT: Total population
XKX,1982,1665.98,DM_POP_TOT: Total population
XKX,1983,1706.00,DM_POP_TOT: Total population
XKX,1984,1746.87,DM_POP_TOT: Total population
XKX,1985,1787.43,DM_POP_TOT: Total population
XKX,1986,1827.15,DM_POP_TOT: Total population
XKX,1987,1865.13,DM_POP_TOT: Total population
XKX,1988,1898.99,DM_POP_TOT: Total population
XKX,1989,1931.02,DM_POP_TOT: Total population
XKX,1990,1964.99,DM_POP_TOT: Total population
XKX,1991,2001.98,DM_POP_TOT: Total population
XKX,1992,2039.03,DM_POP_TOT: Total population
XKX,1993,2073.99,DM_POP_TOT: Total population
XKX,1994,2107.95,DM_POP_TOT: Total population
XKX,1995,2141.41,DM_POP_TOT: Total population
XKX,1996,2173.72,DM_POP_TOT: Total population
XKX,1997,2204.87,DM_POP_TOT: Total population
XKX,1998,2090.49,DM_POP_TOT: Total population
XKX,1999,1888.58,DM_POP_TOT: Total population
XKX,2000,1823.29,DM_POP_TOT: Total population
XKX,2001,1840.26,DM_POP_TOT: Total population
XKX,2002,1846.79,DM_POP_TOT: Total population
XKX,2003,1839.43,DM_POP_TOT: Total population
XKX,2004,1832.24,DM_POP_TOT: Total population
XKX,2005,1825.05,DM_POP_TOT: Total population
XKX,2006,1817.66,DM_POP_TOT: Total population
XKX,2007,1810.22,DM_POP_TOT: Total population
XKX,2008,1803.37,DM_POP_TOT: Total population
XKX,2009,1797.47,DM_POP_TOT: Total population
XKX,2010,1792.56,DM_POP_TOT: Total population
XKX,2011,1799.34,DM_POP_TOT: Total population
XKX,2012,1811.41,DM_POP_TOT: Total population
XKX,2013,1805.67,DM_POP_TOT: Total population
XKX,2014,1777.81,DM_POP_TOT: Total population
XKX,2015,1759.12,DM_POP_TOT: Total population
XKX,2016,1750.72,DM_POP_TOT: Total population
XKX,2017,1731.67,DM_POP_TOT: Total population
XKX,2018,1709.96,DM_POP_TOT: Total population
XKX,2019,1686.86,DM_POP_TOT: Total population
XKX,2020,1670.70,DM_POP_TOT: Total population
XKX,2021,1662.01,DM_POP_TOT: Total population
XKX,2020,98.40,ED_CR_L1: Completion rate for children of primary school age
XKX,2020,96.40,ED_CR_L2: Completion rate for adolescents of lower secondary school age
XKX,2019,4430.78,SPP_GDPPC: GDP per capita (current US$)
KWT,1970,70.24,CME_MRY0T4: Under-five mortality rate
KWT,1971,65.95,CME_MRY0T4: Under-five mortality rate
KWT,1972,61.94,CME_MRY0T4: Under-five mortality rate
KWT,1973,58.17,CME_MRY0T4: Under-five mortality rate
KWT,1974,54.60,CME_MRY0T4: Under-five mortality rate
KWT,1975,51.20,CME_MRY0T4: Under-five mortality rate
KWT,1976,47.94,CME_MRY0T4: Under-five mortality rate
KWT,1977,44.81,CME_MRY0T4: Under-five mortality rate
KWT,1978,41.83,CME_MRY0T4: Under-five mortality rate
KWT,1979,38.95,CME_MRY0T4: Under-five mortality rate
KWT,1980,36.02,CME_MRY0T4: Under-five mortality rate
KWT,1981,32.99,CME_MRY0T4: Under-five mortality rate
KWT,1982,30.02,CME_MRY0T4: Under-five mortality rate
KWT,1983,27.29,CME_MRY0T4: Under-five mortality rate
KWT,1984,24.93,CME_MRY0T4: Under-five mortality rate
KWT,1985,22.98,CME_MRY0T4: Under-five mortality rate
KWT,1986,21.46,CME_MRY0T4: Under-five mortality rate
KWT,1987,20.16,CME_MRY0T4: Under-five mortality rate
KWT,1988,18.86,CME_MRY0T4: Under-five mortality rate
KWT,1989,17.49,CME_MRY0T4: Under-five mortality rate
KWT,1990,18.04,CME_MRY0T4: Under-five mortality rate
KWT,1991,15.38,CME_MRY0T4: Under-five mortality rate
KWT,1992,14.81,CME_MRY0T4: Under-five mortality rate
KWT,1993,14.49,CME_MRY0T4: Under-five mortality rate
KWT,1994,14.36,CME_MRY0T4: Under-five mortality rate
KWT,1995,14.27,CME_MRY0T4: Under-five mortality rate
KWT,1996,14.09,CME_MRY0T4: Under-five mortality rate
KWT,1997,13.80,CME_MRY0T4: Under-five mortality rate
KWT,1998,13.45,CME_MRY0T4: Under-five mortality rate
KWT,1999,13.10,CME_MRY0T4: Under-five mortality rate
KWT,2000,12.79,CME_MRY0T4: Under-five mortality rate
KWT,2001,12.54,CME_MRY0T4: Under-five mortality rate
KWT,2002,12.35,CME_MRY0T4: Under-five mortality rate
KWT,2003,12.16,CME_MRY0T4: Under-five mortality rate
KWT,2004,11.96,CME_MRY0T4: Under-five mortality rate
KWT,2005,11.75,CME_MRY0T4: Under-five mortality rate
KWT,2006,11.59,CME_MRY0T4: Under-five mortality rate
KWT,2007,11.43,CME_MRY0T4: Under-five mortality rate
KWT,2008,11.25,CME_MRY0T4: Under-five mortality rate
KWT,2009,11.01,CME_MRY0T4: Under-five mortality rate
KWT,2010,10.71,CME_MRY0T4: Under-five mortality rate
KWT,2011,10.34,CME_MRY0T4: Under-five mortality rate
KWT,2012,9.95,CME_MRY0T4: Under-five mortality rate
KWT,2013,9.60,CME_MRY0T4: Under-five mortality rate
KWT,2014,9.31,CME_MRY0T4: Under-five mortality rate
KWT,2015,9.10,CME_MRY0T4: Under-five mortality rate
KWT,2016,8.95,CME_MRY0T4: Under-five mortality rate
KWT,2017,8.87,CME_MRY0T4: Under-five mortality rate
KWT,2018,8.83,CME_MRY0T4: Under-five mortality rate
KWT,2019,8.82,CME_MRY0T4: Under-five mortality rate
KWT,2020,8.80,CME_MRY0T4: Under-five mortality rate
KWT,2021,8.73,CME_MRY0T4: Under-five mortality rate
KWT,1970,66.53,DM_LIFE_EXP: Life expectancy
KWT,1971,67.06,DM_LIFE_EXP: Life expectancy
